1186372	3.234200e-02 5.352491e-01 8.848765e-01 1.428723e+00 8.459929e-01 5.833755e-01
1186373	4.450376e-02 5.997993e-01 7.367544e-01 1.327931e+00 6.331006e-01 1.759753e-01
1186374	3.684423e-02 7.649836e-01 1.045443e+00 1.110098e+00 7.476487e-01 5.076241e-01
1186385	1.493922e-02 4.993109e-01 1.093935e+00 3.385564e-01 4.993109e-01 9.644625e-01
1186386	2.100452e-01 5.717969e-01 8.664957e-01 1.212428e+00 3.785579e-01 8.635885e-01
1186388	2.322161e-01 2.395574e-01 7.690745e-01 6.453514e-01 6.258054e-01 8.721193e-01
1186389	4.498986e-02 4.019538e-01 6.050171e-01 6.461271e-01 3.389365e-01 7.233653e-01
1186390	6.753425e-01 4.674141e-01 4.995461e-01 7.613993e-01 7.987041e-01 1.159585e+00
1186392	1.214984e+00 5.486533e-01 1.142800e+00 8.615900e-01 7.186697e-01 1.021710e+00
1186393	3.352052e-02 6.520942e-01 1.299057e+00 1.014486e+00 6.089288e-01 8.909402e-01
1186394	1.885507e+00 9.391388e-01 7.678857e-01 5.567546e-01 7.850509e-01 5.503674e-01
1186401	1.688225e-02 1.615163e-01 2.141731e-01 1.456448e+00 6.266946e-01 1.085101e+00
1186402	2.665491e-01 6.756513e-01 8.956192e-01 8.093351e-01 7.599605e-01 8.125405e-01
1186404	2.346810e-01 6.180575e-01 1.058942e+00 1.184911e+00 7.961701e-01 3.996670e-01
1186405	6.546014e-02 4.839944e-01 7.286304e-01 1.580278e+00 6.232225e-01 4.662859e-01
1186406	5.018943e-02 4.420754e-01 9.940439e-01 8.598184e-01 3.648101e-01 1.104458e+00
1186409	1.000000e-05 4.058747e-01 4.152499e-01 1.331277e+00 1.854069e-01 1.051764e+00
1186410	3.168352e-01 4.061768e-01 9.655833e-01 6.807082e-01 2.871978e-02 9.267716e-01
1186436	2.882031e-02 3.403628e-01 1.061256e+00 1.048664e+00 9.632935e-01 1.103162e+00
1186437	1.568613e-02 6.279062e-01 1.385087e+00 1.492938e+00 1.094611e+00 4.576254e-01
1186438	8.322380e-03 2.555999e-01 1.022232e+00 5.093327e-01 1.068552e+00 1.043748e+00
1186449	1.577548e+00 1.011013e+00 7.925838e-01 7.442413e-01 6.992334e-01 1.129892e+00
1186450	2.385903e-02 5.543499e-01 1.137703e+00 1.173491e+00 2.369439e-01 6.435206e-01
1186452	7.520029e-04 6.422470e-01 1.301318e+00 1.042902e+00 1.103685e+00 1.219574e+00
1186453	2.992669e-02 8.676772e-01 9.417838e-01 1.296663e+00 1.376025e+00 1.984350e-01
1186454	3.289927e-02 1.141084e+00 1.085165e+00 1.212878e+00 4.314117e-01 5.715981e-01
1186457	2.940720e-01 4.557413e-01 8.261410e-01 1.179030e+00 9.603904e-01 8.642345e-01
1186458	5.230207e-02 3.649948e-01 5.904353e-01 1.387610e+00 2.756729e-01 7.405572e-01
1186465	3.750361e-02 5.240026e-01 6.760615e-01 1.094553e+00 2.646994e-01 1.167244e+00
1186466	1.152481e-01 8.598194e-01 4.966742e-01 5.764095e-01 4.701201e-01 4.212036e-01
1186468	1.000000e-05 3.654394e-01 6.214619e-01 1.449482e+00 7.051484e-01 1.095315e+00
1186469	2.380536e-05 3.499736e-01 1.362760e+00 1.951116e+00 3.242643e-01 5.720042e-01
1186470	1.834767e-02 8.324686e-01 1.482870e+00 9.960028e-01 8.168470e-01 7.629448e-02
1186473	2.612064e-02 3.003216e-01 6.018004e-01 1.786296e+00 3.193278e-01 4.634897e-01
1187844	1.000000e-05 1.823936e-01 3.913138e-01 9.614427e-01 3.142910e-01 6.658521e-01
1187845	1.000000e-05 2.093731e-01 1.916467e-01 4.029401e-01 5.659365e-02 3.305798e-01
1187846	1.508332e-03 3.249107e-01 4.395764e-01 1.162884e+00 3.280274e-01 8.836819e-01
1187857	1.000000e-05 5.703316e-01 3.907757e-01 5.250844e-01 1.547802e-01 5.039413e-01
1187858	1.560636e-01 4.419793e-01 9.436650e-01 9.332159e-02 5.090125e-01 6.343095e-01
1187861	3.100924e-02 3.674091e-02 3.647084e-02 9.417916e-02 9.416424e-02 6.508266e-02
1187862	1.875140e-01 4.448828e-01 4.883655e-01 7.445494e-01 4.303724e-01 7.245847e-01
1187865	3.060227e-02 4.325547e-02 1.060982e+00 6.987029e-01 5.400421e-01 9.615418e-01
1187866	4.225631e-02 2.870313e-01 4.971146e-01 3.759091e-01 3.936507e-01 4.079971e-01
1187874	4.704815e-02 4.460010e-01 4.894388e-01 3.717488e-01 3.947403e-01 3.747396e-01
1187878	4.244322e-02 2.178684e-01 4.060996e-01 6.541136e-02 9.711684e-01 1.244859e+00
1187908	3.671298e-02 3.148558e-01 2.228430e-01 5.474938e-01 3.047195e-01 4.122312e-01
1187910	2.171501e-01 1.151747e-02 4.884568e-01 1.815238e+00 4.594402e-01 8.560343e-01
1187921	2.990185e-02 2.384902e-01 9.635073e-02 4.001935e-01 1.354266e-01 1.960090e-01
1187922	8.730619e-02 3.652930e-01 7.971392e-01 8.747794e-01 4.888933e-01 1.062463e+00
1187924	4.650774e-02 1.632049e-02 2.471401e-02 1.003836e-02 9.490692e-03 1.663975e-02
1187926	6.604505e-02 2.330092e-01 5.819487e-01 9.338660e-01 3.915060e-01 8.262815e-01
1187929	1.000000e-05 7.959178e-01 1.488626e+00 1.328779e+00 4.688540e-03 4.906587e-01
1187930	1.903521e-01 4.730310e-01 1.082347e+00 9.184596e-01 5.214516e-01 8.391463e-01
1187937	4.573150e-02 7.245656e-01 4.754662e-01 2.930651e-01 4.434544e-01 3.952651e-01
1187938	3.499869e-02 2.472799e-01 7.187974e-01 8.842949e-01 4.824471e-01 1.270764e+00
1187940	3.160341e-01 4.205606e-01 7.451328e-01 5.990241e-01 7.788396e-01 6.794121e-01
1187941	5.287692e-02 6.631517e-01 1.267139e-01 4.554995e-01 3.716077e-01 7.306987e-01
1187942	1.787945e-01 2.951396e-02 4.428958e-01 8.339431e-01 1.224773e+00 1.552192e+00
1187945	1.133523e-01 6.597834e-01 1.060331e+00 1.163605e-01 4.406334e-01 5.664015e-01
1187946	6.457087e-02 4.516564e-01 8.135750e-01 3.296933e-01 6.499908e-01 6.740569e-01
1187973	1.523321e-01 1.947145e-01 5.795455e-01 2.860860e-01 2.954988e-01 8.036486e-01
1187974	1.728276e-02 3.357020e-01 2.979416e-01 3.233010e-01 9.146602e-02 3.814839e-01
1187985	3.101894e-02 4.924934e-01 1.163779e+00 1.895895e-01 2.592678e-01 5.346668e-01
1187986	5.667124e-02 1.006616e-01 8.084002e-02 7.835078e-02 1.718638e-01 1.129943e-01
1187988	2.283554e-02 3.917086e-01 1.218241e-01 2.817208e-01 3.782655e-01 3.393551e-01
1187989	4.292026e-02 4.934731e-01 1.762726e-01 2.687781e-01 4.466116e-01 4.682128e-01
1187990	5.805860e-02 4.987270e-01 2.898027e-01 4.578297e-01 3.488649e-01 3.705732e-01
1187993	3.517384e-02 3.816070e-02 5.806616e-01 2.792465e-02 1.138629e+00 1.207370e+00
1188001	9.836988e-02 2.584748e-01 2.247393e-01 2.301743e-01 3.195513e-01 2.822470e-01
1188004	1.000000e-05 3.981782e-02 6.523744e-01 1.113484e-05 3.664849e-01 6.631505e-01
1188005	8.323440e-02 5.826113e-01 6.278271e-01 7.980552e-01 5.421997e-01 7.857918e-01
1188006	1.000000e-05 4.453072e-01 6.622369e-01 5.790706e-02 6.338696e-01 8.292625e-01
1188166	3.546104e-01 1.190225e-01 6.873707e-01 7.103068e-01 5.781084e-01 1.303350e+00
1188178	1.204875e-02 2.671965e-01 7.067350e-01 4.634025e-01 6.024014e-01 1.355441e+00
1188182	6.373076e-02 6.240590e-02 3.314446e-01 7.272371e-02 6.405534e-01 9.950691e-01
1188185	1.000000e-05 9.921659e-01 8.149540e-01 9.547286e-01 7.594717e-01 1.096674e+00
1188186	2.692587e-01 3.538892e-01 8.559385e-01 1.024642e+00 1.339910e+00 6.092414e-01
1188194	1.546246e-01 7.233339e-01 9.797063e-01 7.743775e-01 2.711622e-01 1.318587e+00
1188198	1.390212e+00 6.498315e-01 8.334697e-01 8.164011e-01 1.104030e+00 1.082731e+00
1188202	4.147754e-01 7.062208e-01 4.756622e-01 1.193406e+00 6.337646e-01 4.758404e-01
1188228	3.453413e-02 5.305081e-01 4.131946e-01 4.076143e-01 3.330557e-01 4.180049e-01
1188229	2.186422e-01 2.928908e-01 4.884955e-01 1.622632e-01 5.849085e-01 8.382951e-01
1188230	1.222394e-01 4.574045e-01 5.809826e-01 6.110897e-02 5.894154e-01 7.200191e-01
1188241	1.010540e-01 6.436582e-01 5.070988e-01 5.506501e-01 1.879852e-01 5.255661e-01
1188242	4.586460e-02 5.385065e-01 2.122978e-01 2.614911e-01 3.633024e-01 5.121662e-01
1188245	9.622196e-02 6.268276e-01 6.601118e-02 1.332977e-01 3.865906e-01 5.565626e-01
1188246	6.654783e-02 7.135256e-01 3.997307e-02 2.951171e-01 3.005630e-01 5.751766e-01
1188249	4.834182e-02 4.100106e-01 9.523171e-01 1.055862e+00 7.504753e-01 7.059782e-01
1188250	9.993892e-02 6.687931e-01 3.813232e-01 4.333384e-01 4.345981e-02 5.986863e-01
1188257	7.727462e-01 4.354174e-01 7.114997e-01 1.136226e+00 3.957276e-01 5.538619e-01
1188258	3.837801e-02 5.048534e-01 3.786938e-01 9.057346e-01 3.652162e-01 6.080469e-01
1188260	9.353954e-02 2.522366e-01 1.273191e-01 1.537429e+00 5.257031e-01 1.066175e+00
1188261	2.077083e-01 1.917358e-01 4.556744e-01 1.607950e+00 6.516448e-01 8.039483e-01
1188262	1.688403e-01 3.443101e-01 8.644420e-01 6.892594e-01 5.122468e-01 9.500267e-01
1188265	9.581500e-02 4.127573e-01 7.216272e-01 3.883687e-01 6.826486e-01 1.041480e+00
1188266	9.321497e-02 4.868162e-01 4.106632e-01 3.797423e-01 5.713870e-02 3.436659e-01
1188485	5.682369e-02 4.674096e-01 2.542757e-01 2.509331e-01 3.620821e-01 3.523960e-01
1188486	4.273357e-02 9.597405e-02 9.872023e-02 1.005904e-01 9.273900e-02 1.174673e-01
1188501	1.156427e-01 4.627529e-01 4.769096e-01 1.808876e-01 6.015452e-01 5.004054e-01
1188502	8.207119e-02 4.601312e-01 4.332152e-01 2.025411e-01 6.083646e-01 7.610469e-01
1188505	1.933190e-01 2.949677e-03 7.685855e-01 1.000000e-05 1.092677e+00 7.622906e-01
1188518	3.930180e-02 7.863156e-01 4.971123e-01 3.345445e-02 2.768991e-01 5.774892e-01
1188869	2.474022e-02 4.778111e-01 5.383434e-01 4.243954e-01 1.899926e-01 8.091809e-01
1188870	1.009068e-01 5.413136e-01 9.518591e-01 7.689558e-01 7.685645e-01 7.476756e-01
1188881	1.004599e-02 3.737540e-01 6.505984e-01 5.202221e-01 1.784075e-01 1.066170e+00
1188882	1.771740e-02 3.604141e-01 8.974568e-01 7.838574e-01 5.707392e-01 9.341835e-01
1188884	3.454957e-02 3.820458e-01 7.738108e-01 2.064951e-02 4.629824e-01 6.643827e-01
1188885	9.080590e-02 4.334043e-01 6.284418e-01 4.760429e-02 4.814400e-01 4.560822e-01
1188886	1.866601e-02 3.315125e-01 6.557396e-01 6.127012e-01 5.335585e-01 8.951762e-01
1188889	7.148595e-03 8.746595e-01 1.491487e+00 6.264975e-01 3.336976e-01 4.326668e-01
1188890	8.956261e-02 3.394626e-01 9.661940e-01 2.734943e-01 8.283363e-01 7.724202e-01
1188897	1.678392e-01 5.397212e-01 9.247051e-01 3.411725e-01 6.839866e-01 8.124244e-01
1188898	5.159765e-01 2.760494e-01 1.065388e+00 5.200384e-01 9.116780e-01 5.784451e-01
1188900	3.009270e-01 5.410808e-01 7.706066e-01 9.117415e-01 7.959308e-01 6.588399e-01
1188901	1.672139e-02 5.871554e-01 7.066140e-01 7.330354e-01 3.693505e-01 6.656179e-01
1188902	2.952004e-01 6.420618e-01 7.677311e-01 8.562787e-01 7.179676e-01 9.297006e-01
1188905	2.228274e-01 2.935425e-01 1.139380e+00 1.509627e-02 7.853909e-01 7.974203e-01
1188906	2.286391e-01 4.491871e-01 8.701692e-01 2.620675e-01 5.410652e-01 4.632026e-01
1188933	4.832564e-02 4.683842e-04 4.182138e-02 3.368097e-02 1.687270e-02 1.007384e-03
1188934	1.583086e-01 4.146060e-02 3.347934e-01 1.140174e+00 6.476195e-01 1.088129e+00
1188945	1.000000e-05 1.000000e-05 3.282789e-02 1.000000e-05 1.000000e-05 3.322390e-02
1188946	3.861786e-03 2.619026e-01 8.095988e-01 4.012583e-01 5.518622e-01 1.157501e+00
1188948	5.402865e-02 2.239500e-01 4.839046e-01 1.554734e-01 3.196669e-01 4.146796e-01
1188949	3.206079e-02 1.063648e-02 1.768695e-03 1.000000e-05 1.603441e-02 1.589105e-02
1188950	5.611017e-02 3.793210e-01 6.957013e-01 1.861801e-01 3.291921e-01 1.042131e+00
1188953	2.365275e-02 6.910836e-01 1.265017e+00 1.194805e+00 3.145393e-01 5.571130e-01
1188954	1.000000e-05 7.620318e-01 8.191412e-01 7.151657e-01 7.378061e-01 8.535451e-01
1188961	5.649346e-02 4.670942e-01 6.798763e-01 2.482806e-01 5.890902e-01 6.323190e-01
1188962	2.897683e-01 2.914692e-01 8.960144e-01 6.641078e-01 8.995714e-01 8.279129e-01
1188964	1.575131e-01 3.890000e-01 5.435044e-01 8.626816e-01 4.940756e-01 7.576492e-01
1188965	2.324657e-02 4.531532e-01 4.956155e-01 7.539194e-01 4.191453e-02 5.800078e-01
1188966	5.525177e-01 6.605902e-01 1.694149e-01 6.151789e-01 1.207477e+00 1.089880e+00
1188969	1.462437e-01 3.231763e-01 8.633447e-01 1.236174e-01 9.145376e-01 7.464059e-01
1188970	2.170407e-01 3.057477e-01 9.160692e-01 5.024954e-02 8.515710e-01 7.463773e-01
1188997	7.502754e-03 2.487489e-02 5.871622e-01 7.936975e-01 8.503010e-01 1.242159e+00
1189009	4.271377e-02 4.645292e-01 7.837863e-01 5.646328e-01 6.306590e-01 8.977026e-01
1189010	8.870044e-02 4.855144e-02 8.536562e-01 7.243543e-01 3.280462e-01 6.400410e-01
1189012	5.200726e-02 2.579194e-02 4.799635e-01 1.668092e+00 2.719313e-01 1.028733e+00
1189013	1.000000e-05 1.717702e-01 6.277489e-01 1.098528e+00 4.428057e-01 6.424980e-01
1189014	9.601502e-02 2.812251e-01 5.219271e-01 1.317492e+00 3.758912e-01 8.011670e-01
1189017	1.781004e-03 5.171635e-01 9.166562e-01 6.824878e-03 7.660681e-01 8.491639e-01
1189025	1.098600e-01 4.205882e-01 9.730093e-01 2.906638e-01 1.276216e+00 8.981097e-01
1189026	7.979425e-02 5.689495e-02 6.006537e-01 5.465097e-02 5.036463e-01 6.554341e-01
1189028	1.873710e-01 9.911288e-02 5.485972e-01 1.198217e+00 3.752664e-01 1.092347e+00
1189029	5.171070e-02 4.189686e-02 8.208466e-01 2.907783e-01 1.377560e+00 1.431842e+00
1189030	6.990066e-03 6.359268e-01 6.084547e-01 3.567220e-01 7.605674e-01 6.207510e-01
1189033	2.625688e-02 5.127151e-01 6.400649e-01 6.349741e-01 2.326417e-01 5.569282e-01
1189125	1.763668e-02 1.075361e-01 7.324428e-01 5.664023e-02 1.778034e-01 6.417308e-01
1189126	1.737343e-01 3.273027e-01 3.444357e-01 1.161404e+00 6.351821e-01 9.185762e-01
1189137	1.000000e-05 5.105387e-01 2.795168e-01 2.616677e-01 2.168317e-01 1.017774e+00
1189138	7.961693e-04 7.512736e-01 7.829054e-01 4.271634e-01 1.859965e-01 9.701194e-01
1189145	1.000000e-05 6.093465e-01 8.247938e-01 9.683955e-01 6.077461e-01 9.624621e-01
1189146	4.454166e-02 5.954155e-01 7.343087e-01 5.431836e-01 5.563026e-01 9.527951e-01
1189153	2.142620e-02 6.167378e-01 6.865677e-01 6.455663e-01 7.251865e-01 6.343365e-01
1189154	3.413933e-01 2.508073e-01 7.250602e-01 6.815895e-01 9.826576e-01 1.038589e+00
1189157	1.601912e-02 2.303847e-01 7.001199e-01 4.755636e-02 5.083510e-01 9.356475e-01
1189158	5.807367e-01 5.648583e-01 7.499635e-01 6.190649e-01 1.060571e+00 9.958778e-01
1189161	9.648775e-03 7.380510e-01 1.168143e+00 5.147918e-01 7.347239e-01 7.869219e-01
1189162	8.188225e-02 5.478293e-01 8.507357e-01 3.023750e-01 8.926043e-01 9.067806e-01
1189190	1.000000e-05 6.337845e-01 3.400533e-01 3.231741e-01 2.410960e-02 4.132560e-01
1189202	3.492396e-02 1.987080e-01 5.469599e-01 3.038393e-01 3.803478e-01 1.284558e+00
1189206	3.833845e-02 4.925809e-01 6.364387e-01 8.747299e-02 1.754503e-02 5.563444e-01
1189209	1.303255e-02 9.279191e-01 8.786498e-01 8.544317e-01 6.349528e-01 6.878254e-01
1189210	3.314881e-02 5.569378e-01 1.038584e+00 6.380169e-01 5.952094e-01 1.004987e+00
1189217	1.000000e-05 2.908829e-01 3.222456e-01 8.372456e-01 1.168183e-01 9.973210e-01
1189218	1.517457e-01 1.359226e-01 9.857769e-01 7.251404e-01 6.400070e-01 1.107133e+00
1189220	4.686257e-02 3.035980e-01 3.719975e-01 1.264726e-01 8.936188e-02 4.564672e-01
1189221	6.500002e-03 4.393308e-01 4.707404e-01 2.974721e-01 1.154504e-01 6.450108e-01
1189222	7.706308e-01 7.400758e-01 9.030053e-01 7.747030e-01 8.621863e-01 7.448758e-01
1189225	1.631982e-02 8.038873e-01 8.801233e-01 3.726812e-01 1.113830e+00 4.875613e-01
1189226	4.571967e-03 6.196865e-01 6.632630e-01 2.984080e-01 1.032798e+00 9.391571e-01
1189253	1.327143e-01 2.454072e-01 5.989984e-01 7.327660e-01 4.303950e-01 9.655075e-01
1189254	1.853118e-01 1.984041e-01 5.707611e-01 9.745772e-01 7.485914e-01 7.638934e-01
1189265	1.265784e-02 2.359428e-01 6.400917e-02 1.292402e+00 6.700439e-01 9.522166e-01
1189266	4.668914e-02 7.961971e-01 7.079663e-02 9.285445e-01 2.674042e-01 8.825086e-01
1189268	3.086511e-03 1.794404e-01 3.406934e-01 8.536093e-01 5.876874e-01 8.423160e-01
1189269	5.106379e-02 5.264587e-01 3.695330e-01 7.865321e-01 3.325564e-02 1.015507e+00
1189270	6.879360e-02 5.008053e-01 4.706868e-01 5.274887e-01 3.054861e-01 1.289016e+00
1189273	3.815514e-01 5.903577e-01 1.113404e+00 9.185694e-01 1.092765e+00 5.175405e-01
1189274	1.356837e-01 6.331370e-01 3.901298e-01 8.939870e-01 2.073183e-01 7.558536e-01
1189281	3.067844e-01 5.979183e-01 5.632113e-01 6.377705e-01 1.091302e+00 7.079092e-01
1189282	1.144300e-01 1.936752e-01 1.168130e-01 9.032906e-01 7.843478e-01 1.212557e+00
1189284	2.116798e-01 7.042457e-03 3.645860e-01 1.106340e+00 9.773354e-01 1.044424e+00
1189285	1.035123e-02 3.608104e-01 5.391821e-01 3.485548e-01 7.703096e-01 1.323719e+00
1189286	1.930522e-01 5.967814e-01 4.028005e-01 4.319132e-01 7.478279e-01 1.011363e+00
1189289	3.435950e-05 5.340893e-01 9.655644e-01 7.547183e-01 7.458948e-01 8.037330e-01
1189290	1.355514e-01 6.190769e-01 4.505638e-01 5.256813e-01 1.919282e-01 6.231415e-01
1189381	1.699650e-01 5.421981e-01 5.279358e-01 6.426804e-02 7.454948e-01 7.168436e-01
1189393	1.977795e-01 7.017101e-01 1.067898e+00 1.063047e-01 7.367579e-01 4.769487e-01
1189394	3.987145e-01 1.958161e-01 9.493525e-01 4.503428e-01 9.136012e-01 4.088621e-01
1189396	1.938504e-01 4.274376e-01 1.192506e+00 3.981727e-02 1.045200e+00 6.119360e-01
1189397	1.666096e-01 5.547240e-01 6.957480e-01 5.711121e-02 7.406464e-01 5.480293e-01
1189398	6.787422e-02 5.877480e-01 1.126660e+00 6.397133e-01 7.221405e-01 7.065037e-01
1189401	1.000000e-05 2.777814e-03 4.494174e-01 1.337275e-02 8.587477e-01 1.305364e+00
1189402	6.475344e-02 5.441313e-01 5.391042e-01 3.896802e-01 7.499913e-02 4.895452e-01
1189409	1.736360e-01 3.409896e-01 7.934852e-01 6.775083e-02 4.563048e-01 7.327024e-01
1189410	1.868212e-01 2.556779e-01 7.155391e-01 1.372992e-01 6.485096e-01 3.613757e-01
1189413	1.642307e-01 6.819252e-01 5.690784e-01 2.271202e-01 6.567337e-01 5.817497e-01
1189414	2.673254e-02 7.145888e-01 5.587259e-01 3.752740e-02 9.538972e-01 5.170456e-01
1189445	9.765149e-02 3.854460e-01 2.291663e-01 6.484266e-02 4.277075e-01 5.267764e-01
1189457	1.008745e-01 4.621514e-01 8.765506e-01 7.481422e-02 6.047200e-01 6.124519e-01
1189458	5.483065e-01 8.335917e-01 6.025621e-01 8.949187e-01 3.658629e-01 7.061803e-01
1189460	1.507326e-01 4.065729e-01 5.131369e-01 1.521535e-01 5.194970e-01 7.729726e-01
1189461	9.690009e-02 3.973565e-01 3.236033e-01 9.593969e-02 6.450873e-01 5.764485e-01
1189462	1.679217e-01 4.911936e-01 7.960680e-01 8.087064e-01 7.024393e-01 6.130277e-01
1189465	3.285394e-01 5.293468e-01 1.247715e+00 6.877577e-01 6.407905e-01 6.639246e-01
1189466	1.112864e-01 8.986186e-01 7.204612e-01 9.517389e-01 6.629487e-01 5.919781e-01
1189473	6.682987e-02 6.773922e-01 2.470228e-01 1.506903e-01 5.346308e-01 3.555755e-01
1189474	1.428830e-01 4.295415e-01 7.752855e-01 3.034920e-01 8.989674e-01 5.692938e-01
1189476	1.007305e-01 5.106084e-01 4.848520e-01 2.378609e-01 7.158594e-01 8.932916e-01
1189477	1.055421e-01 7.591095e-01 2.392678e-01 9.749765e-02 4.917756e-01 5.687162e-01
1189478	2.319275e-01 8.487577e-01 1.295372e+00 8.087229e-01 5.519844e-01 2.472494e-01
1189481	1.152825e-01 7.929811e-01 2.772612e-01 3.720276e-01 6.388264e-01 2.524750e-01
1189482	1.698215e-01 8.697192e-01 1.727969e-01 5.015985e-02 5.769079e-01 4.220219e-01
1189509	5.935792e-02 3.911268e-01 6.030708e-01 8.213046e-01 8.562877e-01 9.749914e-01
1189522	6.326892e-02 8.765540e-02 5.562064e-01 3.973547e-01 1.716004e-01 7.860661e-01
1189524	5.101860e-02 1.413394e-01 9.633913e-01 1.019116e+00 6.521121e-01 1.023716e+00
1189525	3.651246e-02 4.348136e-01 6.412940e-01 8.826420e-01 8.437360e-01 7.901589e-01
1189526	1.337100e-01 4.550696e-01 4.665188e-01 1.237758e+00 6.235742e-01 9.630885e-01
1189529	2.237517e-01 2.057231e-01 5.763795e-01 4.090860e-02 8.180761e-01 1.058460e+00
1189530	1.000000e-05 1.498105e-01 2.216180e-01 2.924693e-01 9.725885e-03 3.271093e-01
1189537	4.975225e-02 3.523508e-01 5.797189e-01 4.421179e-01 1.584127e-01 6.023492e-01
1189538	2.111657e-02 3.581780e-04 2.457717e-02 2.437295e-03 6.068245e-04 1.506491e-02
1189541	4.812306e-02 4.397135e-01 6.735535e-01 6.717102e-01 7.358876e-01 1.043005e+00
1189542	4.313065e-02 8.065185e-01 3.692696e-01 4.577438e-02 8.265276e-01 4.662579e-01
1189545	5.195319e-02 1.049231e+00 4.766782e-02 1.900479e-01 6.511961e-01 2.187897e-01
1189905	4.168523e-02 3.896737e-01 2.437140e-01 2.840614e-01 3.219199e-01 4.486695e-01
1189906	6.440607e-02 4.608200e-01 2.554074e-01 2.299596e-01 2.934280e-01 2.555443e-01
1189908	4.713502e-02 6.238791e-02 2.293084e-02 1.169153e-02 1.000000e-05 3.437296e-02
1189910	4.299920e-02 6.651178e-01 3.734527e-01 3.771120e-01 6.163763e-01 3.890367e-01
1189913	8.904734e-02 6.679057e-02 8.939552e-01 6.155727e-01 3.737483e-01 1.118403e+00
1189914	5.473471e-02 1.690846e-05 1.633583e-03 1.579673e-03 1.520858e-02 1.716537e-02
1189921	2.818477e-02 4.894342e-01 2.420115e-01 3.546833e-01 3.918286e-01 2.084659e-01
1189922	3.903701e-02 2.556061e-02 1.288637e-02 9.899144e-03 8.703897e-03 1.775627e-02
1189925	1.459780e-01 7.381952e-01 3.892064e-01 2.358034e-01 4.454547e-01 3.718526e-01
1189926	1.000000e-05 1.087010e-01 9.869333e-01 7.354259e-03 5.362368e-01 8.101064e-01
1189929	1.215918e-01 2.006495e-01 2.740417e-01 2.431408e-01 2.573207e-01 3.525185e-01
1189969	8.470115e-02 1.373469e-01 5.770764e-01 2.274748e-01 2.984286e-01 3.370004e-01
1189970	4.991864e-03 6.025716e-01 9.129563e-01 5.924752e-01 5.088733e-01 9.197010e-01
1189972	1.012469e-01 2.808356e-01 4.688472e-01 2.300680e-01 4.382681e-01 4.992184e-01
1189973	5.480347e-02 4.590465e-04 7.667189e-03 2.531144e-04 9.793482e-03 1.219729e-02
1189974	6.044011e-02 4.874919e-01 2.904130e-01 1.143162e+00 5.744772e-01 7.928184e-01
1189977	1.163859e-03 5.096763e-01 1.008974e+00 1.288681e+00 5.733789e-01 6.522061e-01
1189978	2.901052e-02 3.743285e-01 9.693286e-01 8.462934e-01 4.200665e-01 5.905601e-01
1189985	1.775978e-01 5.878986e-01 5.059751e-01 3.284515e-01 3.807424e-01 7.192508e-01
1189986	9.698778e-03 2.712016e-01 8.757457e-01 3.400912e-02 9.690448e-01 1.428921e+00
1189989	1.269107e-01 8.023450e-01 7.263003e-01 7.676908e-02 3.316230e-01 9.355310e-01
1189990	7.383565e-02 3.428639e-01 5.677422e-01 5.126673e-01 5.750884e-01 9.593138e-01
1189993	1.958320e-01 6.590639e-01 6.229725e-01 5.974025e-01 6.458049e-01 6.511634e-01
1189994	8.299704e-02 5.273479e-01 6.894812e-01 7.753678e-02 5.596794e-01 8.094961e-01
1190041	4.267503e-02 1.300455e-02 4.242439e-01 1.000286e-02 8.241667e-01 1.330397e+00
1190053	2.082749e-01 8.754183e-01 7.262395e-01 6.888425e-02 5.611708e-01 6.123139e-01
1190054	1.000000e-05 3.790107e-01 5.375646e-01 5.294837e-02 5.504093e-01 9.868593e-01
1190149	3.728074e-02 2.238762e-01 1.123046e-01 1.509971e-01 2.445544e-01 1.808613e-01
1190162	6.323199e-02 5.874296e-01 1.123875e-01 1.505475e-01 4.338197e-01 4.173270e-01
1190166	1.619171e-01 7.535572e-01 2.278373e-02 4.551419e-01 2.354565e-01 4.824292e-01
1190169	7.467612e-03 5.083571e-01 8.103855e-01 9.455653e-01 6.265548e-01 8.731302e-01
1190170	2.758519e-01 7.483198e-01 1.142696e-01 2.487561e-01 5.674477e-01 4.692226e-01
1190177	2.383429e-02 5.482710e-01 7.088468e-01 1.087816e+00 6.531104e-01 6.635135e-01
1190178	7.931132e-02 4.974452e-01 6.123409e-01 9.583863e-01 1.808727e-01 8.919024e-01
1190181	2.730906e-02 1.859858e-01 4.298781e-01 1.286988e+00 2.554842e-01 9.840352e-01
1190182	1.646915e-02 2.501648e-01 4.272182e-01 1.085366e+00 6.792444e-01 1.296485e+00
1190185	5.541940e-03 3.042904e-01 1.129598e+00 6.553134e-01 2.019324e-01 9.620503e-01
1190186	1.597159e-01 8.715916e-01 2.588299e-02 2.823716e-01 4.071180e-01 2.527390e-01
1190213	1.000000e-05 6.544250e-01 1.042575e-01 5.064301e-01 1.020331e-01 1.000000e-05
1190225	6.546446e-02 4.486565e-02 5.812148e-03 1.000000e-05 1.897838e-02 3.187010e-02
1190226	9.622776e-03 8.215028e-01 7.518198e-01 6.600138e-01 2.932094e-01 7.485703e-01
1190230	4.179901e-02 5.659706e-01 2.970483e-01 6.558720e-01 1.591988e-02 1.302335e+00
1190233	4.529175e-01 8.919128e-01 1.115879e+00 9.394504e-01 1.249621e+00 9.334810e-01
